alpha_2_code,alpha_3_code,numeric_code,subdivision_category_id,subdivision_code,subdivision_footnote,subdivision_parent
"TN","TUN","788","124","TN-23","",""
"TN","TUN","788","124","TN-31","",""
"TN","TUN","788","124","TN-32","",""
"TN","TUN","788","124","TN-33","",""
"TN","TUN","788","124","TN-34","",""
"TN","TUN","788","124","TN-41","",""
"TN","TUN","788","124","TN-42","",""
"TN","TUN","788","124","TN-43","",""
"TN","TUN","788","124","TN-51","",""
"TN","TUN","788","124","TN-52","",""
"TN","TUN","788","124","TN-53","",""
"TN","TUN","788","124","TN-61","",""
"TN","TUN","788","124","TN-71","",""
"TN","TUN","788","124","TN-72","",""
"TN","TUN","788","124","TN-73","",""
"TN","TUN","788","124","TN-81","",""
"TN","TUN","788","124","TN-82","",""
"TN","TUN","788","124","TN-83","",""
"TO","TON","776","381","TO-01","*",""
"TO","TON","776","381","TO-02","*",""
"TO","TON","776","381","TO-03","*",""
"TO","TON","776","381","TO-04","*",""
"TO","TON","776","381","TO-05","*",""
"TR","TUR","792","426","TR-01","",""
"TR","TUR","792","426","TR-02","",""
"TR","TUR","792","426","TR-03","",""
"TR","TUR","792","426","TR-04","",""
"TR","TUR","792","426","TR-05","",""
"TR","TUR","792","426","TR-06","",""
"TR","TUR","792","426","TR-07","",""
"TR","TUR","792","426","TR-08","",""
"TR","TUR","792","426","TR-09","",""
"TR","TUR","792","426","TR-10","",""
"TR","TUR","792","426","TR-11","",""
"TR","TUR","792","426","TR-12","",""
"TR","TUR","792","426","TR-13","",""
"TR","TUR","792","426","TR-14","",""
"TR","TUR","792","426","TR-15","",""
"TR","TUR","792","426","TR-16","",""
"TR","TUR","792","426","TR-17","",""
"TR","TUR","792","426","TR-18","",""
"TR","TUR","792","426","TR-19","",""
"TR","TUR","792","426","TR-20","",""
"TR","TUR","792","426","TR-21","",""
"TR","TUR","792","426","TR-22","",""
"TR","TUR","792","426","TR-23","",""
"TR","TUR","792","426","TR-24","",""
"TR","TUR","792","426","TR-25","",""
"TR","TUR","792","426","TR-26","",""
"TR","TUR","792","426","TR-27","",""
"TR","TUR","792","426","TR-28","",""
"TR","TUR","792","426","TR-29","",""
"TR","TUR","792","426","TR-30","",""
"TR","TUR","792","426","TR-31","",""
"TR","TUR","792","426","TR-32","",""
"TR","TUR","792","426","TR-33","",""
"TR","TUR","792","426","TR-34","",""
"TR","TUR","792","426","TR-35","",""
"TR","TUR","792","426","TR-36","",""
"TR","TUR","792","426","TR-37","",""
"TR","TUR","792","426","TR-38","",""
"TR","TUR","792","426","TR-39","",""
"TR","TUR","792","426","TR-40","",""
"TR","TUR","792","426","TR-41","",""
"TR","TUR","792","426","TR-42","",""
"TR","TUR","792","426","TR-43","",""
"TR","TUR","792","426","TR-44","",""
"TR","TUR","792","426","TR-45","",""
"TR","TUR","792","426","TR-46","",""
"TR","TUR","792","426","TR-47","",""
"TR","TUR","792","426","TR-48","",""
"TR","TUR","792","426","TR-49","",""
"TR","TUR","792","426","TR-50","",""
"TR","TUR","792","426","TR-51","",""
"TR","TUR","792","426","TR-52","",""
"TR","TUR","792","426","TR-53","",""
"TR","TUR","792","426","TR-54","",""
"TR","TUR","792","426","TR-55","",""
"TR","TUR","792","426","TR-56","",""
"TR","TUR","792","426","TR-57","",""
"TR","TUR","792","426","TR-58","",""
"TR","TUR","792","426","TR-59","",""
"TR","TUR","792","426","TR-60","",""
"TR","TUR","792","426","TR-61","",""
"TR","TUR","792","426","TR-62","",""
"TR","TUR","792","426","TR-63","",""
"TR","TUR","792","426","TR-64","",""
"TR","TUR","792","426","TR-65","",""
"TR","TUR","792","426","TR-66","",""
"TR","TUR","792","426","TR-67","",""
"TR","TUR","792","426","TR-68","",""
"TR","TUR","792","426","TR-69","",""
"TR","TUR","792","426","TR-70","",""
"TR","TUR","792","426","TR-71","",""
"TR","TUR","792","426","TR-72","",""
"TR","TUR","792","426","TR-73","",""
"TR","TUR","792","426","TR-74","",""
"TR","TUR","792","426","TR-75","",""
"TR","TUR","792","426","TR-76","",""
"TR","TUR","792","426","TR-77","",""
"TR","TUR","792","426","TR-78","",""
"TR","TUR","792","426","TR-79","",""
"TR","TUR","792","426","TR-80","*",""
"TR","TUR","792","426","TR-81","*",""
"TT","TTO","780","167","TT-ARI","*",""
"TT","TTO","780","167","TT-CHA","*",""
"TT","TTO","780","167","TT-POS","*",""
"TT","TTO","780","167","TT-PTF","*",""
"TT","TTO","780","167","TT-SFO","*",""
"TT","TTO","780","176","TT-CTT","*",""
"TT","TTO","780","176","TT-DMN","*",""
"TT","TTO","780","176","TT-MRC","*",""
"TT","TTO","780","176","TT-PED","*",""
"TT","TTO","780","176","TT-PRT","*",""
"TT","TTO","780","176","TT-SGE","*",""
"TT","TTO","780","176","TT-SIP","*",""
"TT","TTO","780","176","TT-SJL","*",""
"TT","TTO","780","176","TT-TUP","*",""
"TT","TTO","780","463","TT-TOB","*",""
"TV","TUV","798","177","TV-NIT","*",""
"TV","TUV","798","177","TV-NKF","*",""
"TV","TUV","798","177","TV-NKL","*",""
"TV","TUV","798","177","TV-NMA","*",""
"TV","TUV","798","177","TV-NMG","*",""
"TV","TUV","798","177","TV-NUI","*",""
"TV","TUV","798","177","TV-VAI","*",""
"TV","TUV","798","307","TV-FUN","*",""
"TW","TWN","158","136","TW-CYI","",""
"TW","TWN","158","136","TW-HSZ","",""
"TW","TWN","158","136","TW-KEE","*",""
"TW","TWN","158","223","TW-KHH","",""
"TW","TWN","158","223","TW-NWT","*",""
"TW","TWN","158","223","TW-TAO","*",""
"TW","TWN","158","223","TW-TNN","",""
"TW","TWN","158","223","TW-TPE","",""
"TW","TWN","158","223","TW-TXG","",""
"TW","TWN","158","344","TW-CHA","*",""
"TW","TWN","158","344","TW-CYQ","*",""
"TW","TWN","158","344","TW-HSQ","*",""
"TW","TWN","158","344","TW-HUA","*",""
"TW","TWN","158","344","TW-ILA","*",""
"TW","TWN","158","344","TW-KIN","*",""
"TW","TWN","158","344","TW-LIE","*",""
"TW","TWN","158","344","TW-MIA","*",""
"TW","TWN","158","344","TW-NAN","*",""
"TW","TWN","158","344","TW-PEN","*",""
"TW","TWN","158","344","TW-PIF","",""
"TW","TWN","158","344","TW-TTT","",""
"TW","TWN","158","344","TW-YUN","*",""
"TZ","TZA","834","427","TZ-01","",""
"TZ","TZA","834","427","TZ-02","",""
"TZ","TZA","834","427","TZ-03","",""
"TZ","TZA","834","427","TZ-04","",""
"TZ","TZA","834","427","TZ-05","",""
"TZ","TZA","834","427","TZ-06","",""
"TZ","TZA","834","427","TZ-07","",""
"TZ","TZA","834","427","TZ-08","",""
"TZ","TZA","834","427","TZ-09","",""
"TZ","TZA","834","427","TZ-10","",""
"TZ","TZA","834","427","TZ-11","",""
"TZ","TZA","834","427","TZ-12","",""
"TZ","TZA","834","427","TZ-13","",""
"TZ","TZA","834","427","TZ-14","",""
"TZ","TZA","834","427","TZ-15","",""
"TZ","TZA","834","427","TZ-16","",""
"TZ","TZA","834","427","TZ-17","",""
"TZ","TZA","834","427","TZ-18","",""
"TZ","TZA","834","427","TZ-19","",""
"TZ","TZA","834","427","TZ-20","",""
"TZ","TZA","834","427","TZ-21","",""
"TZ","TZA","834","427","TZ-22","",""
"TZ","TZA","834","427","TZ-23","",""
"TZ","TZA","834","427","TZ-24","",""
"TZ","TZA","834","427","TZ-25","",""
"TZ","TZA","834","427","TZ-26","*",""
"TZ","TZA","834","427","TZ-27","*",""
"TZ","TZA","834","427","TZ-28","*",""
"TZ","TZA","834","427","TZ-29","*",""
"TZ","TZA","834","427","TZ-30","*",""
"TZ","TZA","834","427","TZ-31","",""
"UA","UKR","804","382","UA-30","",""
"UA","UKR","804","382","UA-40","",""
"UA","UKR","804","383","UA-05","",""
"UA","UKR","804","383","UA-07","",""
"UA","UKR","804","383","UA-09","",""
"UA","UKR","804","383","UA-12","",""
"UA","UKR","804","383","UA-14","",""
"UA","UKR","804","383","UA-18","",""
"UA","UKR","804","383","UA-21","",""
"UA","UKR","804","383","UA-23","",""
"UA","UKR","804","383","UA-26","",""
"UA","UKR","804","383","UA-32","",""
"UA","UKR","804","383","UA-35","",""
"UA","UKR","804","383","UA-46","",""
"UA","UKR","804","383","UA-48","",""
"UA","UKR","804","383","UA-51","",""
"UA","UKR","804","383","UA-53","",""
"UA","UKR","804","383","UA-56","",""
"UA","UKR","804","383","UA-59","",""
"UA","UKR","804","383","UA-61","",""
"UA","UKR","804","383","UA-63","",""
"UA","UKR","804","383","UA-65","",""
"UA","UKR","804","383","UA-68","",""
"UA","UKR","804","383","UA-71","",""
"UA","UKR","804","383","UA-74","",""
"UA","UKR","804","383","UA-77","",""
"UA","UKR","804","400","UA-43","",""
"UG","UGA","800","254","UG-C","*",""
"UG","UGA","800","334","UG-101","","UG-C"
"UG","UGA","800","334","UG-103","","UG-C"
"UG","UGA","800","334","UG-104","","UG-C"
"UG","UGA","800","334","UG-105","","UG-C"
"UG","UGA","800","334","UG-106","","UG-C"
"UG","UGA","800","334","UG-107","","UG-C"
"UG","UGA","800","334","UG-108","","UG-C"
"UG","UGA","800","334","UG-109","","UG-C"
"UG","UGA","800","334","UG-110","","UG-C"
"UG","UGA","800","334","UG-111","","UG-C"
"UG","UGA","800","334","UG-112","","UG-C"
"UG","UGA","800","334","UG-113","","UG-C"
"UG","UGA","800","334","UG-114","","UG-C"
"UG","UGA","800","334","UG-115","","UG-C"
"UG","UGA","800","334","UG-116","","UG-C"
"UG","UGA","800","334","UG-117","","UG-C"
"UG","UGA","800","334","UG-118","","UG-C"
"UG","UGA","800","334","UG-119","","UG-C"
"UG","UGA","800","334","UG-120","","UG-C"
"UG","UGA","800","334","UG-121","","UG-C"
"UG","UGA","800","334","UG-122","","UG-C"
"UG","UGA","800","334","UG-123","","UG-C"
"UG","UGA","800","334","UG-124","","UG-C"
"UG","UGA","800","334","UG-125","*","UG-C"
"UG","UGA","800","334","UG-126","*","UG-C"
"UG","UGA","800","459","UG-102","","UG-C"
"UG","UGA","800","254","UG-E","*",""
"UG","UGA","800","334","UG-201","","UG-E"
"UG","UGA","800","334","UG-202","","UG-E"
"UG","UGA","800","334","UG-203","","UG-E"
"UG","UGA","800","334","UG-204","","UG-E"
"UG","UGA","800","334","UG-205","","UG-E"
"UG","UGA","800","334","UG-206","","UG-E"
"UG","UGA","800","334","UG-207","","UG-E"
"UG","UGA","800","334","UG-208","","UG-E"
"UG","UGA","800","334","UG-209","","UG-E"
"UG","UGA","800","334","UG-210","","UG-E"
"UG","UGA","800","334","UG-211","","UG-E"
"UG","UGA","800","334","UG-212","","UG-E"
"UG","UGA","800","334","UG-213","","UG-E"
"UG","UGA","800","334","UG-214","","UG-E"
"UG","UGA","800","334","UG-215","","UG-E"
"UG","UGA","800","334","UG-216","","UG-E"
"UG","UGA","800","334","UG-217","","UG-E"
"UG","UGA","800","334","UG-218","","UG-E"
"UG","UGA","800","334","UG-219","","UG-E"
"UG","UGA","800","334","UG-220","","UG-E"
"UG","UGA","800","334","UG-221","","UG-E"
"UG","UGA","800","334","UG-222","","UG-E"
"UG","UGA","800","334","UG-223","","UG-E"
"UG","UGA","800","334","UG-224","","UG-E"
"UG","UGA","800","334","UG-225","","UG-E"
"UG","UGA","800","334","UG-226","","UG-E"
"UG","UGA","800","334","UG-227","","UG-E"
"UG","UGA","800","334","UG-228","","UG-E"
"UG","UGA","800","334","UG-229","","UG-E"
"UG","UGA","800","334","UG-230","","UG-E"
"UG","UGA","800","334","UG-231","","UG-E"
"UG","UGA","800","334","UG-232","","UG-E"
"UG","UGA","800","334","UG-233","*","UG-E"
"UG","UGA","800","334","UG-234","*","UG-E"
"UG","UGA","800","334","UG-235","*","UG-E"
"UG","UGA","800","334","UG-236","*","UG-E"
"UG","UGA","800","254","UG-N","*",""
"UG","UGA","800","334","UG-301","","UG-N"
"UG","UGA","800","334","UG-302","","UG-N"
"UG","UGA","800","334","UG-303","","UG-N"
"UG","UGA","800","334","UG-304","","UG-N"
"UG","UGA","800","334","UG-305","","UG-N"
"UG","UGA","800","334","UG-306","","UG-N"
"UG","UGA","800","334","UG-307","","UG-N"
"UG","UGA","800","334","UG-308","","UG-N"
"UG","UGA","800","334","UG-309","","UG-N"
"UG","UGA","800","334","UG-310","","UG-N"
"UG","UGA","800","334","UG-311","","UG-N"
"UG","UGA","800","334","UG-312","","UG-N"
"UG","UGA","800","334","UG-313","","UG-N"
"UG","UGA","800","334","UG-314","","UG-N"
"UG","UGA","800","334","UG-315","","UG-N"
"UG","UGA","800","334","UG-316","","UG-N"
"UG","UGA","800","334","UG-317","","UG-N"
"UG","UGA","800","334","UG-318","","UG-N"
"UG","UGA","800","334","UG-319","","UG-N"
"UG","UGA","800","334","UG-320","","UG-N"
"UG","UGA","800","334","UG-321","","UG-N"
"UG","UGA","800","334","UG-322","","UG-N"
"UG","UGA","800","334","UG-323","","UG-N"
"UG","UGA","800","334","UG-324","","UG-N"
"UG","UGA","800","334","UG-325","","UG-N"
"UG","UGA","800","334","UG-326","","UG-N"
"UG","UGA","800","334","UG-327","","UG-N"
"UG","UGA","800","334","UG-328","","UG-N"
"UG","UGA","800","334","UG-329","","UG-N"
"UG","UGA","800","334","UG-330","","UG-N"
"UG","UGA","800","334","UG-331","*","UG-N"
"UG","UGA","800","334","UG-332","*","UG-N"
"UG","UGA","800","334","UG-333","*","UG-N"
"UG","UGA","800","334","UG-334","*","UG-N"
"UG","UGA","800","254","UG-W","*",""
"UG","UGA","800","334","UG-401","","UG-W"
"UG","UGA","800","334","UG-402","","UG-W"
"UG","UGA","800","334","UG-403","","UG-W"
"UG","UGA","800","334","UG-404","","UG-W"
"UG","UGA","800","334","UG-405","","UG-W"
"UG","UGA","800","334","UG-406","","UG-W"
"UG","UGA","800","334","UG-407","","UG-W"
"UG","UGA","800","334","UG-408","","UG-W"
"UG","UGA","800","334","UG-409","","UG-W"
"UG","UGA","800","334","UG-410","","UG-W"
"UG","UGA","800","334","UG-411","","UG-W"
"UG","UGA","800","334","UG-412","","UG-W"
"UG","UGA","800","334","UG-413","","UG-W"
"UG","UGA","800","334","UG-414","","UG-W"
"UG","UGA","800","334","UG-415","","UG-W"
"UG","UGA","800","334","UG-416","","UG-W"
"UG","UGA","800","334","UG-417","","UG-W"
"UG","UGA","800","334","UG-418","","UG-W"
"UG","UGA","800","334","UG-419","","UG-W"
"UG","UGA","800","334","UG-420","","UG-W"
"UG","UGA","800","334","UG-421","","UG-W"
"UG","UGA","800","334","UG-422","","UG-W"
"UG","UGA","800","334","UG-423","","UG-W"
"UG","UGA","800","334","UG-424","","UG-W"
"UG","UGA","800","334","UG-425","","UG-W"
"UG","UGA","800","334","UG-426","","UG-W"
"UG","UGA","800","334","UG-427","*","UG-W"
"UG","UGA","800","334","UG-428","*","UG-W"
"UG","UGA","800","334","UG-429","*","UG-W"
"UG","UGA","800","334","UG-430","*","UG-W"
"UG","UGA","800","334","UG-431","*","UG-W"
"UG","UGA","800","334","UG-432","*","UG-W"
"UM","UMI","581","255","UM-67","",""
"UM","UMI","581","255","UM-71","",""
"UM","UMI","581","255","UM-76","",""
"UM","UMI","581","255","UM-79","",""
"UM","UMI","581","255","UM-81","",""
"UM","UMI","581","255","UM-84","",""
"UM","UMI","581","255","UM-86","",""
"UM","UMI","581","255","UM-89","",""
"UM","UMI","581","255","UM-95","",""
"US","USA","840","141","US-DC","",""
"US","USA","840","265","US-AS","",""
"US","USA","840","265","US-GU","",""
"US","USA","840","265","US-MP","",""
"US","USA","840","265","US-PR","",""
"US","USA","840","265","US-UM","",""
"US","USA","840","265","US-VI","",""
"US","USA","840","335","US-AK","",""
"US","USA","840","335","US-AL","",""
"US","USA","840","335","US-AR","",""
"US","USA","840","335","US-AZ","",""
"US","USA","840","335","US-CA","",""
"US","USA","840","335","US-CO","",""
"US","USA","840","335","US-CT","",""
"US","USA","840","335","US-DE","",""
"US","USA","840","335","US-FL","",""
"US","USA","840","335","US-GA","",""
"US","USA","840","335","US-HI","",""
"US","USA","840","335","US-IA","",""
"US","USA","840","335","US-ID","",""
"US","USA","840","335","US-IL","",""
"US","USA","840","335","US-IN","",""
"US","USA","840","335","US-KS","",""
"US","USA","840","335","US-KY","",""
"US","USA","840","335","US-LA","",""
"US","USA","840","335","US-MA","",""
"US","USA","840","335","US-MD","",""
"US","USA","840","335","US-ME","",""
"US","USA","840","335","US-MI","",""
"US","USA","840","335","US-MN","",""
"US","USA","840","335","US-MO","",""
"US","USA","840","335","US-MS","",""
"US","USA","840","335","US-MT","",""
"US","USA","840","335","US-NC","",""
"US","USA","840","335","US-ND","",""
"US","USA","840","335","US-NE","",""
"US","USA","840","335","US-NH","",""
"US","USA","840","335","US-NJ","",""
"US","USA","840","335","US-NM","",""
"US","USA","840","335","US-NV","",""
"US","USA","840","335","US-NY","",""
"US","USA","840","335","US-OH","",""
"US","USA","840","335","US-OK","",""
"US","USA","840","335","US-OR","",""
"US","USA","840","335","US-PA","",""
"US","USA","840","335","US-RI","",""
"US","USA","840","335","US-SC","",""
"US","USA","840","335","US-SD","",""
"US","USA","840","335","US-TN","",""
"US","USA","840","335","US-TX","",""
"US","USA","840","335","US-UT","",""
"US","USA","840","335","US-VA","",""
"US","USA","840","335","US-VT","",""
"US","USA","840","335","US-WA","",""
"US","USA","840","335","US-WI","",""
"US","USA","840","335","US-WV","",""
"US","USA","840","335","US-WY","",""
"UY","URY","858","125","UY-AR","*",""
"UY","URY","858","125","UY-CA","*",""
"UY","URY","858","125","UY-CL","*",""
"UY","URY","858","125","UY-CO","*",""
"UY","URY","858","125","UY-DU","*",""
"UY","URY","858","125","UY-FD","*",""
"UY","URY","858","125","UY-FS","*",""
"UY","URY","858","125","UY-LA","*",""
"UY","URY","858","125","UY-MA","*",""
"UY","URY","858","125","UY-MO","*",""
"UY","URY","858","125","UY-PA","*",""
"UY","URY","858","125","UY-RN","*",""
"UY","URY","858","125","UY-RO","*",""
"UY","URY","858","125","UY-RV","*",""
"UY","URY","858","125","UY-SA","*",""
"UY","URY","858","125","UY-SJ","*",""
"UY","URY","858","125","UY-SO","*",""
"UY","URY","858","125","UY-TA","*",""
"UY","URY","858","125","UY-TT","*",""
"UZ","UZB","860","216","UZ-AN","*",""
"UZ","UZB","860","216","UZ-BU","*",""
"UZ","UZB","860","216","UZ-FA","*",""
"UZ","UZB","860","216","UZ-JI","*",""
"UZ","UZB","860","216","UZ-NG","*",""
"UZ","UZB","860","216","UZ-NW","*",""
"UZ","UZB","860","216","UZ-QA","*",""
"UZ","UZB","860","216","UZ-SA","*",""
"UZ","UZB","860","216","UZ-SI","*",""
"UZ","UZB","860","216","UZ-SU","*",""
"UZ","UZB","860","216","UZ-TO","*",""
"UZ","UZB","860","216","UZ-XO","",""
"UZ","UZB","860","293","UZ-QR","*",""
"UZ","UZB","860","445","UZ-TK","*",""
"VC","VCT","670","384","VC-01","*",""
"VC","VCT","670","384","VC-02","*",""
"VC","VCT","670","384","VC-03","*",""
"VC","VCT","670","384","VC-04","*",""
"VC","VCT","670","384","VC-05","*",""
"VC","VCT","670","384","VC-06","*",""
"VE","VEN","862","256","VE-B","",""
"VE","VEN","862","256","VE-C","",""
"VE","VEN","862","256","VE-D","",""
"VE","VEN","862","256","VE-E","",""
"VE","VEN","862","256","VE-F","",""
"VE","VEN","862","256","VE-G","",""
"VE","VEN","862","256","VE-H","",""
"VE","VEN","862","256","VE-I","",""
"VE","VEN","862","256","VE-J","",""
"VE","VEN","862","256","VE-K","",""
"VE","VEN","862","256","VE-L","",""
"VE","VEN","862","256","VE-M","",""
"VE","VEN","862","256","VE-N","",""
"VE","VEN","862","256","VE-O","",""
"VE","VEN","862","256","VE-P","",""
"VE","VEN","862","256","VE-R","",""
"VE","VEN","862","256","VE-S","",""
"VE","VEN","862","256","VE-T","",""
"VE","VEN","862","256","VE-U","",""
"VE","VEN","862","256","VE-V","",""
"VE","VEN","862","256","VE-X","*",""
"VE","VEN","862","256","VE-Y","",""
"VE","VEN","862","256","VE-Z","",""
"VE","VEN","862","312","VE-W","*",""
"VE","VEN","862","385","VE-A","",""
"VN","VNM","704","126","VN-01","",""
"VN","VNM","704","126","VN-02","",""
"VN","VNM","704","126","VN-03","",""
"VN","VNM","704","126","VN-04","",""
"VN","VNM","704","126","VN-05","",""
"VN","VNM","704","126","VN-06","",""
"VN","VNM","704","126","VN-07","",""
"VN","VNM","704","126","VN-09","",""
"VN","VNM","704","126","VN-13","",""
"VN","VNM","704","126","VN-14","",""
"VN","VNM","704","126","VN-18","",""
"VN","VNM","704","126","VN-20","",""
"VN","VNM","704","126","VN-21","",""
"VN","VNM","704","126","VN-22","",""
"VN","VNM","704","126","VN-23","",""
"VN","VNM","704","126","VN-24","",""
"VN","VNM","704","126","VN-25","",""
"VN","VNM","704","126","VN-26","",""
"VN","VNM","704","126","VN-27","",""
"VN","VNM","704","126","VN-28","",""
"VN","VNM","704","126","VN-29","",""
"VN","VNM","704","126","VN-30","",""
"VN","VNM","704","126","VN-31","",""
"VN","VNM","704","126","VN-32","",""
"VN","VNM","704","126","VN-33","",""
"VN","VNM","704","126","VN-34","",""
"VN","VNM","704","126","VN-35","",""
"VN","VNM","704","126","VN-36","",""
"VN","VNM","704","126","VN-37","",""
"VN","VNM","704","126","VN-39","",""
"VN","VNM","704","126","VN-40","",""
"VN","VNM","704","126","VN-41","",""
"VN","VNM","704","126","VN-43","",""
"VN","VNM","704","126","VN-44","",""
"VN","VNM","704","126","VN-45","",""
"VN","VNM","704","126","VN-46","",""
"VN","VNM","704","126","VN-47","",""
"VN","VNM","704","126","VN-49","",""
"VN","VNM","704","126","VN-50","",""
"VN","VNM","704","126","VN-51","",""
"VN","VNM","704","126","VN-52","",""
"VN","VNM","704","126","VN-53","*",""
"VN","VNM","704","126","VN-54","*",""
"VN","VNM","704","126","VN-55","*",""
"VN","VNM","704","126","VN-56","*",""
