alpha_2_code,alpha_3_code,numeric_code,subdivision_category_id,subdivision_code,language,language_alpha_3_code,subdivision_name,subdivision_name_local_variation,romanization_system
"MC","MCO","492","212","MC-MC","fr","fra","Monte-Carlo","",""
"MC","MCO","492","212","MC-MG","fr","fra","Moneghetti","",""
"MC","MCO","492","212","MC-MO","fr","fra","Monaco-Ville","",""
"MC","MCO","492","212","MC-MU","fr","fra","Moulins","",""
"MC","MCO","492","212","MC-PH","fr","fra","Port-Hercule","",""
"MC","MCO","492","212","MC-SD","fr","fra","Sainte-Dévote","",""
"MC","MCO","492","212","MC-SO","fr","fra","La Source","",""
"MC","MCO","492","212","MC-SP","fr","fra","Spélugues","",""
"MC","MCO","492","212","MC-SR","fr","fra","Saint-Roman","",""
"MC","MCO","492","212","MC-VR","fr","fra","Vallon de la Rousse","",""
"MD","MDA","498","120","MD-AN","ro","ron","Anenii Noi","",""
"MD","MDA","498","120","MD-BR","ro","ron","Briceni","",""
"MD","MDA","498","120","MD-BS","ro","ron","Basarabeasca","",""
"MD","MDA","498","120","MD-CA","ro","ron","Cahul","",""
"MD","MDA","498","120","MD-CL","ro","ron","Călărași","",""
"MD","MDA","498","120","MD-CM","ro","ron","Cimișlia","",""
"MD","MDA","498","120","MD-CR","ro","ron","Criuleni","",""
"MD","MDA","498","120","MD-CS","ro","ron","Căușeni","",""
"MD","MDA","498","120","MD-CT","ro","ron","Cantemir","",""
"MD","MDA","498","120","MD-DO","ro","ron","Dondușeni","",""
"MD","MDA","498","120","MD-DR","ro","ron","Drochia","",""
"MD","MDA","498","120","MD-DU","ro","ron","Dubăsari","",""
"MD","MDA","498","120","MD-ED","ro","ron","Edineț","",""
"MD","MDA","498","120","MD-FA","ro","ron","Fălești","",""
"MD","MDA","498","120","MD-FL","ro","ron","Florești","",""
"MD","MDA","498","120","MD-GL","ro","ron","Glodeni","",""
"MD","MDA","498","120","MD-HI","ro","ron","Hîncești","",""
"MD","MDA","498","120","MD-IA","ro","ron","Ialoveni","",""
"MD","MDA","498","120","MD-LE","ro","ron","Leova","",""
"MD","MDA","498","120","MD-NI","ro","ron","Nisporeni","",""
"MD","MDA","498","120","MD-OC","ro","ron","Ocnița","",""
"MD","MDA","498","120","MD-OR","ro","ron","Orhei","",""
"MD","MDA","498","120","MD-RE","ro","ron","Rezina","",""
"MD","MDA","498","120","MD-RI","ro","ron","Rîșcani","",""
"MD","MDA","498","120","MD-SD","ro","ron","Șoldănești","",""
"MD","MDA","498","120","MD-SI","ro","ron","Sîngerei","",""
"MD","MDA","498","120","MD-SO","ro","ron","Soroca","",""
"MD","MDA","498","120","MD-ST","ro","ron","Strășeni","",""
"MD","MDA","498","120","MD-SV","ro","ron","Ștefan Vodă","",""
"MD","MDA","498","120","MD-TA","ro","ron","Taraclia","",""
"MD","MDA","498","120","MD-TE","ro","ron","Telenești","",""
"MD","MDA","498","120","MD-UN","ro","ron","Ungheni","",""
"MD","MDA","498","148","MD-GA","ro","ron","Găgăuzia, Unitatea teritorială autonomă (UTAG)","",""
"MD","MDA","498","222","MD-SN","ro","ron","Stînga Nistrului, unitatea teritorială din","",""
"MD","MDA","498","234","MD-BA","ro","ron","Bălți","",""
"MD","MDA","498","234","MD-BD","ro","ron","Bender [Tighina]","",""
"MD","MDA","498","234","MD-CU","ro","ron","Chișinău","",""
"ME","MNE","499","121","ME-01","","cnr","Andrijevica","",""
"ME","MNE","499","121","ME-02","","cnr","Bar","",""
"ME","MNE","499","121","ME-03","","cnr","Berane","",""
"ME","MNE","499","121","ME-04","","cnr","Bijelo Polje","",""
"ME","MNE","499","121","ME-05","","cnr","Budva","",""
"ME","MNE","499","121","ME-06","","cnr","Cetinje","",""
"ME","MNE","499","121","ME-07","","cnr","Danilovgrad","",""
"ME","MNE","499","121","ME-08","","cnr","Herceg-Novi","",""
"ME","MNE","499","121","ME-09","","cnr","Kolašin","",""
"ME","MNE","499","121","ME-10","","cnr","Kotor","",""
"ME","MNE","499","121","ME-11","","cnr","Mojkovac","",""
"ME","MNE","499","121","ME-12","","cnr","Nikšić","",""
"ME","MNE","499","121","ME-13","","cnr","Plav","",""
"ME","MNE","499","121","ME-14","","cnr","Pljevlja","",""
"ME","MNE","499","121","ME-15","","cnr","Plužine","",""
"ME","MNE","499","121","ME-16","","cnr","Podgorica","",""
"ME","MNE","499","121","ME-17","","cnr","Rožaje","",""
"ME","MNE","499","121","ME-18","","cnr","Šavnik","",""
"ME","MNE","499","121","ME-19","","cnr","Tivat","",""
"ME","MNE","499","121","ME-20","","cnr","Ulcinj","",""
"ME","MNE","499","121","ME-21","","cnr","Žabljak","",""
"ME","MNE","499","121","ME-22","","cnr","Gusinje","",""
"ME","MNE","499","121","ME-23","","cnr","Petnjica","",""
"ME","MNE","499","121","ME-24","","cnr","Tuzi","",""
"MG","MDG","450","213","MG-A","mg","mlg","Toamasina","",""
"MG","MDG","450","213","MG-D","mg","mlg","Antsiranana","",""
"MG","MDG","450","213","MG-F","mg","mlg","Fianarantsoa","",""
"MG","MDG","450","213","MG-M","mg","mlg","Mahajanga","",""
"MG","MDG","450","213","MG-T","mg","mlg","Antananarivo","",""
"MG","MDG","450","213","MG-U","mg","mlg","Toliara","",""
"MH","MHL","584","162","MH-L","en","eng","Ralik chain","",""
"MH","MHL","584","162","MH-L","mh","mah","Ralik chain","",""
"MH","MHL","584","378","MH-ALL","en","eng","Ailinglaplap","",""
"MH","MHL","584","378","MH-ALL","mh","mah","Aelōn̄ḷapḷap","",""
"MH","MHL","584","378","MH-EBO","en","eng","Ebon","",""
"MH","MHL","584","378","MH-EBO","mh","mah","Epoon","",""
"MH","MHL","584","378","MH-ENI","en","eng","Enewetak & Ujelang","",""
"MH","MHL","584","378","MH-ENI","mh","mah","Ānewetak & Wūjlan̄","",""
"MH","MHL","584","378","MH-JAB","en","eng","Jabat","",""
"MH","MHL","584","378","MH-JAB","mh","mah","Jebat","",""
"MH","MHL","584","378","MH-JAL","en","eng","Jaluit","",""
"MH","MHL","584","378","MH-JAL","mh","mah","Jālwōj","",""
"MH","MHL","584","378","MH-KIL","en","eng","Bikini & Kili","",""
"MH","MHL","584","378","MH-KIL","mh","mah","Pikinni & Kōle","",""
"MH","MHL","584","378","MH-KWA","en","eng","Kwajalein","",""
"MH","MHL","584","378","MH-KWA","mh","mah","Kuwajleen","",""
"MH","MHL","584","378","MH-LAE","en","eng","Lae","",""
"MH","MHL","584","378","MH-LAE","mh","mah","Lae","",""
"MH","MHL","584","378","MH-LIB","en","eng","Lib","",""
"MH","MHL","584","378","MH-LIB","mh","mah","Ellep","",""
"MH","MHL","584","378","MH-NMK","en","eng","Namdrik","",""
"MH","MHL","584","378","MH-NMK","mh","mah","Naṃdik","",""
"MH","MHL","584","378","MH-NMU","en","eng","Namu","",""
"MH","MHL","584","378","MH-NMU","mh","mah","Naṃo","",""
"MH","MHL","584","378","MH-RON","en","eng","Rongelap","",""
"MH","MHL","584","378","MH-RON","mh","mah","Ron̄ḷap","",""
"MH","MHL","584","378","MH-UJA","en","eng","Ujae","",""
"MH","MHL","584","378","MH-UJA","mh","mah","Ujae","",""
"MH","MHL","584","378","MH-WTH","en","eng","Wotho","",""
"MH","MHL","584","378","MH-WTH","mh","mah","Wōtto","",""
"MH","MHL","584","162","MH-T","en","eng","Ratak chain","",""
"MH","MHL","584","162","MH-T","mh","mah","Ratak chain","",""
"MH","MHL","584","378","MH-ALK","en","eng","Ailuk","",""
"MH","MHL","584","378","MH-ALK","mh","mah","Aelok","",""
"MH","MHL","584","378","MH-ARN","en","eng","Arno","",""
"MH","MHL","584","378","MH-ARN","mh","mah","Arṇo","",""
"MH","MHL","584","378","MH-AUR","en","eng","Aur","",""
"MH","MHL","584","378","MH-AUR","mh","mah","Aur","",""
"MH","MHL","584","378","MH-LIK","en","eng","Likiep","",""
"MH","MHL","584","378","MH-LIK","mh","mah","Likiep","",""
"MH","MHL","584","378","MH-MAJ","en","eng","Majuro","",""
"MH","MHL","584","378","MH-MAJ","mh","mah","Mājro","",""
"MH","MHL","584","378","MH-MAL","en","eng","Maloelap","",""
"MH","MHL","584","378","MH-MAL","mh","mah","Ṃaḷoeḷap","",""
"MH","MHL","584","378","MH-MEJ","en","eng","Mejit","",""
"MH","MHL","584","378","MH-MEJ","mh","mah","Mājej","",""
"MH","MHL","584","378","MH-MIL","en","eng","Mili","",""
"MH","MHL","584","378","MH-MIL","mh","mah","Mile","",""
"MH","MHL","584","378","MH-UTI","en","eng","Utrik","",""
"MH","MHL","584","378","MH-UTI","mh","mah","Utrōk","",""
"MH","MHL","584","378","MH-WTJ","en","eng","Wotje","",""
"MH","MHL","584","378","MH-WTJ","mh","mah","Wōjjā","",""
"MK","MKD","807","288","MK-101","mk","mkd","Veles","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-102","mk","mkd","Gradsko","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-103","mk","mkd","Demir Kapija","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-104","mk","mkd","Kavadarci","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-105","mk","mkd","Lozovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-106","mk","mkd","Negotino","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-107","mk","mkd","Rosoman","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-108","mk","mkd","Sveti Nikole","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-109","mk","mkd","Čaška","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-201","mk","mkd","Berovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-202","mk","mkd","Vinica","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-203","mk","mkd","Delčevo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-204","mk","mkd","Zrnovci","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-205","mk","mkd","Karbinci","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-206","mk","mkd","Kočani","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-207","mk","mkd","Makedonska Kamenica","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-208","mk","mkd","Pehčevo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-209","mk","mkd","Probištip","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-210","mk","mkd","Češinovo-Obleševo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-211","mk","mkd","Štip","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-301","mk","mkd","Vevčani","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-303","mk","mkd","Debar","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-304","mk","mkd","Debrca","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-307","mk","mkd","Kičevo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-308","mk","mkd","Makedonski Brod","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-310","mk","mkd","Ohrid","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-311","mk","mkd","Plasnica","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-312","mk","mkd","Struga","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-313","mk","mkd","Centar Župa","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-401","mk","mkd","Bogdanci","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-402","mk","mkd","Bosilovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-403","mk","mkd","Valandovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-404","mk","mkd","Vasilevo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-405","mk","mkd","Gevgelija","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-406","mk","mkd","Dojran","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-407","mk","mkd","Konče","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-408","mk","mkd","Novo Selo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-409","mk","mkd","Radoviš","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-410","mk","mkd","Strumica","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-501","mk","mkd","Bitola","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-502","mk","mkd","Demir Hisar","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-503","mk","mkd","Dolneni","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-504","mk","mkd","Krivogaštani","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-505","mk","mkd","Kruševo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-506","mk","mkd","Mogila","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-507","mk","mkd","Novaci","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-508","mk","mkd","Prilep","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-509","mk","mkd","Resen","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-601","mk","mkd","Bogovinje","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-602","mk","mkd","Brvenica","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-603","mk","mkd","Vrapčište","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-604","mk","mkd","Gostivar","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-605","mk","mkd","Želino","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-606","mk","mkd","Jegunovce","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-607","mk","mkd","Mavrovo i Rostuše","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-608","mk","mkd","Tearce","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-609","mk","mkd","Tetovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-701","mk","mkd","Kratovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-702","mk","mkd","Kriva Palanka","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-703","mk","mkd","Kumanovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-704","mk","mkd","Lipkovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-705","mk","mkd","Rankovce","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-706","mk","mkd","Staro Nagoričane","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-801","mk","mkd","Aerodrom †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-802","mk","mkd","Aračinovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-803","mk","mkd","Butel †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-804","mk","mkd","Gazi Baba †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-805","mk","mkd","Gjorče Petrov †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-806","mk","mkd","Zelenikovo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-807","mk","mkd","Ilinden","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-808","mk","mkd","Karpoš †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-809","mk","mkd","Kisela Voda †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-810","mk","mkd","Petrovec","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-811","mk","mkd","Saraj †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-812","mk","mkd","Sopište","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-813","mk","mkd","Studeničani","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-814","mk","mkd","Centar †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-815","mk","mkd","Čair †","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-816","mk","mkd","Čučer-Sandevo","","BGN/PCGN 2013"
"MK","MKD","807","288","MK-817","mk","mkd","Šuto Orizari †","","BGN/PCGN 2013"
"ML","MLI","466","132","ML-1","fr","fra","Kayes","",""
"ML","MLI","466","132","ML-10","fr","fra","Taoudénit","Taoudenni; Taoudéni",""
"ML","MLI","466","132","ML-2","fr","fra","Koulikoro","",""
"ML","MLI","466","132","ML-3","fr","fra","Sikasso","",""
"ML","MLI","466","132","ML-4","fr","fra","Ségou","",""
"ML","MLI","466","132","ML-5","fr","fra","Mopti","",""
"ML","MLI","466","132","ML-6","fr","fra","Tombouctou","",""
"ML","MLI","466","132","ML-7","fr","fra","Gao","",""
"ML","MLI","466","132","ML-8","fr","fra","Kidal","",""
"ML","MLI","466","132","ML-9","fr","fra","Ménaka","",""
"ML","MLI","466","436","ML-BKO","fr","fra","Bamako","",""
"MM","MMR","104","163","MM-01","my","mya","Sagaing","","conventional names"
"MM","MMR","104","163","MM-02","my","mya","Bago","","conventional names"
"MM","MMR","104","163","MM-03","my","mya","Magway","","conventional names"
"MM","MMR","104","163","MM-04","my","mya","Mandalay","","conventional names"
"MM","MMR","104","163","MM-05","my","mya","Tanintharyi","","conventional names"
"MM","MMR","104","163","MM-06","my","mya","Yangon","","conventional names"
"MM","MMR","104","163","MM-07","my","mya","Ayeyarwady","","conventional names"
"MM","MMR","104","264","MM-11","my","mya","Kachin","","conventional names"
"MM","MMR","104","264","MM-12","my","mya","Kayah","","conventional names"
"MM","MMR","104","264","MM-13","my","mya","Kayin","","conventional names"
"MM","MMR","104","264","MM-14","my","mya","Chin","","conventional names"
"MM","MMR","104","264","MM-15","my","mya","Mon","","conventional names"
"MM","MMR","104","264","MM-16","my","mya","Rakhine","","conventional names"
"MM","MMR","104","264","MM-17","my","mya","Shan","","conventional names"
"MM","MMR","104","457","MM-18","my","mya","Nay Pyi Taw","","conventional names"
"MN","MNG","496","333","MN-035","mn","mon","Orhon","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-037","mn","mon","Darhan uul","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-039","mn","mon","Hentiy","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-041","mn","mon","Hövsgöl","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-043","mn","mon","Hovd","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-046","mn","mon","Uvs","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-047","mn","mon","Töv","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-049","mn","mon","Selenge","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-051","mn","mon","Sühbaatar","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-053","mn","mon","Ömnögovĭ","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-055","mn","mon","Övörhangay","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-057","mn","mon","Dzavhan","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-059","mn","mon","Dundgovĭ","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-061","mn","mon","Dornod","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-063","mn","mon","Dornogovĭ","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-064","mn","mon","Govĭ-Sümber","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-065","mn","mon","Govĭ-Altay","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-067","mn","mon","Bulgan","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-069","mn","mon","Bayanhongor","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-071","mn","mon","Bayan-Ölgiy","","BGN/PCGN 1964"
"MN","MNG","496","333","MN-073","mn","mon","Arhangay","","BGN/PCGN 1964"
"MN","MNG","496","360","MN-1","mn","mon","Ulaanbaatar","","BGN/PCGN 1964"
"MR","MRT","478","289","MR-01","ar","ara","Hodh ech Chargui","","conventional names"
